,employee,companyAlias,commentId,comment,likes,dislikes,commentDate,uid,comid
29670,2,57d1eb86a22c9d0003dd1f05,583e5db43fd34b0004f44697,************************************************************************************************************************************************,8.0,0.0,2016-11-30 04:55:01,23_2,23
29671,2,57d1eb86a22c9d0003dd1f05,583e5db43fd34b0004f44696,********************************************************************************************************************************************************************************************************************************************************************************************************************************************,8.0,0.0,2016-11-30 04:29:49,23_2,23
29672,2,57d1eb86a22c9d0003dd1f05,583cd59a7167c100045f73f8,**********************,6.0,0.0,2016-11-29 01:09:19,23_2,23
29673,2,57d1eb86a22c9d0003dd1f05,58379ab28e84e80004db644c,*****************************,8.0,0.0,2016-11-25 01:57:53,23_2,23
29674,2,57d1eb86a22c9d0003dd1f05,58365f528d0b080004eb21fb,*******************************************************,7.0,0.0,2016-11-24 03:31:22,23_2,23
29675,2,57d1eb86a22c9d0003dd1f05,5836224b8d0b080004eb21ed,*********************************************************************************,1.0,0.0,2016-11-23 23:11:33,23_2,23
29676,19,57d1eb86a22c9d0003dd1f05,58325e26eafa8e0004beca37,*******,0.0,0.0,2016-11-21 02:38:20,23_19,23
29677,2,57d1eb86a22c9d0003dd1f05,582e5886c7ed0b00046e0cb4,*****************,1.0,0.0,2016-11-18 01:25:10,23_2,23
29678,2,57d1eb86a22c9d0003dd1f05,582d053b711de1000488b1ca,*************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,9.0,0.0,2016-11-17 01:03:44,23_2,23
29679,2,57d1eb86a22c9d0003dd1f05,582ba8e75ba1d00004de9c0d,****************************************************************************,3.0,1.0,2016-11-16 00:31:02,23_2,23
29680,2,57d1eb86a22c9d0003dd1f05,582a76cbe2389800044b003a,*************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,7.0,6.0,2016-11-15 02:35:49,23_2,23
29681,2,57d1eb86a22c9d0003dd1f05,58290fe07665da000485f05c,********************,2.0,0.0,2016-11-14 01:13:55,23_2,23
29682,2,57d1eb86a22c9d0003dd1f05,58251779c1a6e600049ba1d6,********,1.0,0.0,2016-11-11 00:57:22,23_2,23
29683,2,57d1eb86a22c9d0003dd1f05,58240bf1936b910004b12f4f,******************************************************************************************************************,5.0,0.0,2016-11-10 05:53:01,23_2,23
29684,2,57d1eb86a22c9d0003dd1f05,5822f22b0946550004f5ff40,*******************************************************************************************************,4.0,1.0,2016-11-09 09:52:52,23_2,23
29685,2,57d1eb86a22c9d0003dd1f05,581fc95c49368600032c7cd9,*****************************************,0.0,0.0,2016-11-07 00:22:08,23_2,23
29686,2,57d1eb86a22c9d0003dd1f05,581d8aa68497d2000394c970,*************************,2.0,0.0,2016-11-05 07:30:33,23_2,23
29687,19,57d1eb86a22c9d0003dd1f05,581c1d4c2d809b0003d32d84,*****************************************************************,6.0,1.0,2016-11-04 05:31:19,23_19,23
29688,2,57d1eb86a22c9d0003dd1f05,581be2a72d809b0003d32d7e,*************************,2.0,2.0,2016-11-04 01:21:29,23_2,23
29689,2,57d1eb86a22c9d0003dd1f05,581942b83f39220003dfbb52,*************************************************************,2.0,0.0,2016-11-02 01:34:17,23_2,23
29690,2,57d1eb86a22c9d0003dd1f05,5818072691e0320003be0e15,***************************,3.0,0.0,2016-11-01 03:07:51,23_2,23
29691,2,57d1eb86a22c9d0003dd1f05,5812bf945638020003a52de6,*************************************************************,8.0,0.0,2016-10-28 03:00:53,23_2,23
29692,2,57d1eb86a22c9d0003dd1f05,5811668406f4880003f9f4e1,************************************************,1.0,0.0,2016-10-27 02:29:02,23_2,23
29693,2,57d1eb86a22c9d0003dd1f05,58100b893443620003f4697e,******************************,0.0,2.0,2016-10-26 01:48:24,23_2,23
29694,2,57d1eb86a22c9d0003dd1f05,580d5f3c0be0910003f0f54a,*********************,0.0,0.0,2016-10-24 01:08:50,23_2,23
29695,2,57d1eb86a22c9d0003dd1f05,580aae50ff2ea40003fda516,*****,0.0,0.0,2016-10-22 00:09:45,23_2,23
29696,2,57d1eb86a22c9d0003dd1f05,58095e26ff2ea40003fda418,*****************************************,1.0,0.0,2016-10-21 00:15:11,23_2,23
29697,2,57d1eb86a22c9d0003dd1f05,58080c032249d8000331fd87,********************************************,2.0,0.0,2016-10-20 00:12:29,23_2,23
29698,2,57d1eb86a22c9d0003dd1f05,580714be5c30e30003136adb,**************************************,2.0,0.0,2016-10-19 06:37:30,23_2,23
29699,2,57d1eb86a22c9d0003dd1f05,5805fe10abf8410003aff84e,*************,1.0,0.0,2016-10-18 10:48:15,23_2,23
29700,2,57d1eb86a22c9d0003dd1f05,5804237150e4280003e62a61,************************,2.0,0.0,2016-10-17 01:03:32,23_2,23
29701,19,57d1eb86a22c9d0003dd1f05,5800782a7c678600038e10bf,*************************************************************,2.0,1.0,2016-10-14 06:15:11,23_19,23
29702,19,57d1eb86a22c9d0003dd1f05,5800782a7c678600038e10be,***********************************************************,3.0,0.0,2016-10-14 06:14:43,23_19,23
29703,19,57d1eb86a22c9d0003dd1f05,580078297c678600038e10bd,***********************************************************,4.0,0.0,2016-10-14 06:14:30,23_19,23
29704,2,57d1eb86a22c9d0003dd1f05,5800237a7c678600038e109f,***************************************************************************************************************************,4.0,0.0,2016-10-14 00:04:07,23_2,23
29705,2,57d1eb86a22c9d0003dd1f05,57fee818c5e7ba000369c24a,***********************************************************************************************,4.0,0.0,2016-10-13 01:48:18,23_2,23
29706,19,57d1eb86a22c9d0003dd1f05,57fc882712cdbd000396e275,***********************************************************,9.0,0.0,2016-10-11 06:34:48,23_19,23
29707,19,57d1eb86a22c9d0003dd1f05,57fb34f668005c00032b91ba,*******************,1.0,0.0,2016-10-10 06:27:55,23_19,23
29708,2,57d1eb86a22c9d0003dd1f05,57f6f3efe308980003c285c8,******************,0.0,0.0,2016-10-07 01:01:05,23_2,23
29709,19,57d1eb86a22c9d0003dd1f05,57f5e82b44892f00033aa0ef,**************************,1.0,0.0,2016-10-06 05:58:54,23_19,23
29710,19,57d1eb86a22c9d0003dd1f05,57f5e82b44892f00033aa0ee,************************************************************,2.0,0.0,2016-10-06 05:58:24,23_19,23
29711,19,57d1eb86a22c9d0003dd1f05,57f352d7a77ea50003a55340,*********************************************************,0.0,0.0,2016-10-04 06:14:16,23_19,23
29712,2,57d1eb86a22c9d0003dd1f05,57f30498a77ea50003a55328,**********************************************************************************,5.0,1.0,2016-10-04 01:22:33,23_2,23
29713,2,57d1eb86a22c9d0003dd1f05,57f3007ea77ea50003a55326,****************************************************************************,0.0,0.0,2016-10-04 01:05:19,23_2,23
29714,19,57d1eb86a22c9d0003dd1f05,57eb3c39a3f5a4000311c183,******************************,0.0,0.0,2016-09-28 03:42:26,23_19,23
29715,2,57d1eb86a22c9d0003dd1f05,57eb3171a3f5a4000311c182,****************************************************************************,2.0,0.0,2016-09-28 02:56:11,23_2,23
29716,2,57d1eb86a22c9d0003dd1f05,57e9bed0bad95d00030858d2,*************************************************************,0.0,0.0,2016-09-27 00:34:01,23_2,23
29717,19,57d1eb86a22c9d0003dd1f05,57e8bbe3dee1790003667721,****************************************************************************************************************,3.0,0.0,2016-09-26 06:03:44,23_19,23
29718,2,57d1eb86a22c9d0003dd1f05,57e88395dee179000366771b,*******************************************************************************************************************************************,3.0,1.0,2016-09-26 02:08:52,23_2,23
29719,2,57d1eb86a22c9d0003dd1f05,57e4762f6d641600035db839,*************************************,0.0,0.0,2016-09-23 00:23:46,23_2,23
29720,19,57d1eb86a22c9d0003dd1f05,57e4766a6d641600035db83a,*********************************************************************************************************************************************************************,7.0,0.0,2016-09-23 00:22:42,23_19,23
29721,19,57d1eb86a22c9d0003dd1f05,57e32126c75edd00036cd115,******************************************************,4.0,0.0,2016-09-22 00:08:32,23_19,23
29722,19,57d1eb86a22c9d0003dd1f05,57e234079230820003af14f2,*************,0.0,0.0,2016-09-21 07:00:05,23_19,23
29723,19,57d1eb86a22c9d0003dd1f05,57df7a02838c0d0003e2ab58,****************************************************,0.0,1.0,2016-09-19 05:38:44,23_19,23
29724,2,57d1eb86a22c9d0003dd1f05,57de048deee72c0003326189,*********************,2.0,0.0,2016-09-18 03:03:52,23_2,23
29725,2,57d1eb86a22c9d0003dd1f05,57db984ab53b370003dfcdba,************************,1.0,2.0,2016-09-16 06:59:09,23_2,23
29726,2,57d1eb86a22c9d0003dd1f05,57da4cec26484e0003fbbc59,*******************************************************************************,2.0,1.0,2016-09-15 07:24:58,23_2,23
29727,2,57d1eb86a22c9d0003dd1f05,57d64c027793290003d3df1e,*********************,3.0,0.0,2016-09-12 06:32:17,23_2,23
30142,205,574c5ade56b6300003009965,58712d46d47fef0004533f25,**************************************************************************************,4.0,2.0,2017-01-07 18:01:40,18_205,18
30143,251,574c5ade56b6300003009965,586ffdddbef60000042b73b4,******************************************************,1.0,0.0,2017-01-06 20:27:19,18_251,18
30144,277,574c5ade56b6300003009965,586fd57abef60000042b73ae,***********************************,2.0,0.0,2017-01-06 17:35:40,18_277,18
30146,251,574c5ade56b6300003009965,586e753196fba800044fd82c,************************************************************************************************************************************************************************,3.0,2.0,2017-01-05 16:30:34,18_251,18
30147,73,574c5ade56b6300003009965,586e43eb6c5e7f0004245b43,******************************************************************************************************************************************************,4.0,0.0,2017-01-05 12:58:47,18_73,18
30148,278,574c5ade56b6300003009965,586e2b226c5e7f0004245b3d,*****************************************************************,4.0,0.0,2017-01-05 11:16:17,18_278,18
30149,58,574c5ade56b6300003009965,586e1bff6c5e7f0004245b39,**************************************************************,1.0,3.0,2017-01-05 10:10:24,18_58,18
30151,117,574c5ade56b6300003009965,586deb846c5e7f0004245b1c,***************************************************************************,4.0,0.0,2017-01-05 06:44:57,18_117,18
30152,251,574c5ade56b6300003009965,586d63e86c5e7f0004245b05,****************************************************************************************************************************************************************************************************************,5.0,2.0,2017-01-04 21:05:09,18_251,18
30153,278,574c5ade56b6300003009965,586d40136c5e7f0004245af6,********************************************************************************,4.0,0.0,2017-01-04 18:33:28,18_278,18
30154,266,574c5ade56b6300003009965,586d38136c5e7f0004245af2,****************************************,2.0,0.0,2017-01-04 17:59:14,18_266,18
30157,58,574c5ade56b6300003009965,586ce300bfcc120004bd0659,****************************************************************************************,2.0,1.0,2017-01-04 11:55:59,18_58,18
30160,117,574c5ade56b6300003009965,586cb28dbfcc120004bd064c,************************,3.0,0.0,2017-01-04 08:29:55,18_117,18
30161,117,574c5ade56b6300003009965,586b38d3327a0000042e0236,*************,9.0,0.0,2017-01-03 05:38:18,18_117,18
30163,278,574c5ade56b6300003009965,5866aa5a1337d30004e77f58,****************************************************************************,1.0,1.0,2016-12-30 18:40:37,18_278,18
30164,370,574c5ade56b6300003009965,58668c571337d30004e77f4a,***************,3.0,1.0,2016-12-30 16:33:14,18_370,18
30165,117,574c5ade56b6300003009965,586612db1337d30004e77f1f,*************,7.0,0.0,2016-12-30 07:54:56,18_117,18
30167,117,574c5ade56b6300003009965,5864cea04f0137000484f425,***********************,9.0,0.0,2016-12-29 08:51:32,18_117,18
30168,56,574c5ade56b6300003009965,5863df1a5de454000437bf36,**************************,2.0,1.0,2016-12-28 15:49:33,18_56,18
30169,210,574c5ade56b6300003009965,5863bea35de454000437bf2c,*****************************************************************,6.0,1.0,2016-12-28 13:29:38,18_210,18
30170,117,574c5ade56b6300003009965,58638c285de454000437bf1c,***************************************************************************************************************************************************************************************************************************************,19.0,3.0,2016-12-28 09:54:28,18_117,18
30172,376,574c5ade56b6300003009965,5862316b1bb5600004a14199,**************************************************************************************************,3.0,5.0,2016-12-27 09:15:30,18_376,18
30173,130,574c5ade56b6300003009965,5861730f6f67cd0004b61b17,****************************************************************************************************************************************************************************,15.0,1.0,2016-12-26 19:43:29,18_130,18
30175,117,574c5ade56b6300003009965,585e67e63f7d270004bb4715,******************************************************************************,6.0,0.0,2016-12-24 12:19:13,18_117,18
30176,251,574c5ade56b6300003009965,585d519711dc30000406bde9,************************************************************************************************,6.0,0.0,2016-12-23 16:30:53,18_251,18
30177,58,574c5ade56b6300003009965,585d463511dc30000406bde4,******************************************************,4.0,0.0,2016-12-23 15:43:09,18_58,18
30178,316,574c5ade56b6300003009965,585d344211dc30000406bddc,********************************************************************************************************************************************************************************************************************************************************,21.0,4.0,2016-12-23 14:20:55,18_316,18
30180,122,574c5ade56b6300003009965,585ce73111dc30000406bd98,**********************,2.0,1.0,2016-12-23 08:54:21,18_122,18
30181,207,574c5ade56b6300003009965,585cec4311dc30000406bd9d,****************************************************************************************************************************************,12.0,2.0,2016-12-23 08:19:11,18_207,18
30182,121,574c5ade56b6300003009965,585cd16f11dc30000406bd7e,*****************************************************,2.0,0.0,2016-12-23 07:24:15,18_121,18
30184,370,574c5ade56b6300003009965,585c34a0ac0fe00004b24d3c,*******************************************************************************,3.0,1.0,2016-12-22 20:15:54,18_370,18
30185,56,574c5ade56b6300003009965,585c1933ac0fe00004b24d23,**********************************************************************,5.0,0.0,2016-12-22 18:18:29,18_56,18
30186,251,574c5ade56b6300003009965,585bac9eac0fe00004b24cd0,*******************************,1.0,1.0,2016-12-22 10:35:48,18_251,18
30187,19,574c5ade56b6300003009965,585ba79aac0fe00004b24ccd,****************************,0.0,0.0,2016-12-22 10:14:36,18_19,18
30188,160,574c5ade56b6300003009965,585b8adeac0fe00004b24caf,*****************,2.0,0.0,2016-12-22 08:12:01,18_160,18
30191,316,574c5ade56b6300003009965,585af3adda8c4a000470c562,*****************************************************,7.0,2.0,2016-12-21 21:25:47,18_316,18
30192,58,574c5ade56b6300003009965,585ad45fda8c4a000470c557,*************************************************************,0.0,0.0,2016-12-21 19:11:31,18_58,18
30196,290,574c5ade56b6300003009965,585a772fda8c4a000470c51b,********,0.0,0.0,2016-12-21 12:35:51,18_290,18
30198,130,574c5ade56b6300003009965,585a5883da8c4a000470c505,**************************************************************,13.0,0.0,2016-12-21 10:24:39,18_130,18
30199,49,574c5ade56b6300003009965,585a5440da8c4a000470c501,******************************,6.0,0.0,2016-12-21 10:06:39,18_49,18
30201,251,574c5ade56b6300003009965,585a37e9da8c4a000470c4ed,*********************************************************************************************************,0.0,2.0,2016-12-21 08:04:30,18_251,18
30203,176,574c5ade56b6300003009965,5859a095f830b00004e7a0d6,*******************************************************,3.0,1.0,2016-12-20 21:19:18,18_176,18
30204,100,574c5ade56b6300003009965,585979f6f830b00004e7a0b9,************************************,1.0,0.0,2016-12-20 18:35:10,18_100,18
30205,130,574c5ade56b6300003009965,58595ca6f830b00004e7a099,******************************************************************************************************************************************,8.0,1.0,2016-12-20 16:29:30,18_130,18
30206,117,574c5ade56b6300003009965,5859434df830b00004e7a082,***********************,8.0,0.0,2016-12-20 14:41:31,18_117,18
30207,58,574c5ade56b6300003009965,58590675f830b00004e7a04f,****************************************************************************,2.0,0.0,2016-12-20 10:21:54,18_58,18
30208,251,574c5ade56b6300003009965,5858ed14f830b00004e7a03a,************************************************************************************************************************************************************************************************************************************************************************************************************,6.0,6.0,2016-12-20 08:29:28,18_251,18
30209,342,574c5ade56b6300003009965,5858e6ebf830b00004e7a034,*********************************,7.0,3.0,2016-12-20 08:07:37,18_342,18
30210,278,574c5ade56b6300003009965,5858df1ff830b00004e7a02c,***************,2.0,0.0,2016-12-20 07:34:46,18_278,18
30211,205,574c5ade56b6300003009965,5858449f0270cc0004666c75,****************************************************************************************************,16.0,0.0,2016-12-19 20:33:45,18_205,18
30215,117,574c5ade56b6300003009965,58578a7b0270cc0004666bc9,************************************************************************************************************************************************************************************************************************************************************************,10.0,1.0,2016-12-19 07:20:08,18_117,18
30216,375,574c5ade56b6300003009965,585782f30270cc0004666bbd,******************************************************************************************,5.0,0.0,2016-12-19 06:48:27,18_375,18
30220,58,574c5ade56b6300003009965,585402c2f9ca6e0004b388e6,*****************,1.0,0.0,2016-12-16 15:05:19,18_58,18
30221,49,574c5ade56b6300003009965,5853b6f6f9ca6e0004b388ab,***************************************************,4.0,0.0,2016-12-16 09:41:59,18_49,18
30222,3,574c5ade56b6300003009965,5853b214f9ca6e0004b388a7,********************************************************,1.0,0.0,2016-12-16 09:21:12,18_3,18
30225,117,574c5ade56b6300003009965,58538c38f9ca6e0004b38884,*********************************************************************************************************************************************************************,8.0,0.0,2016-12-16 06:38:55,18_117,18
30226,316,574c5ade56b6300003009965,5853856af9ca6e0004b38880,*****************************************************************,9.0,2.0,2016-12-16 06:10:09,18_316,18
30230,117,574c5ade56b6300003009965,585239acc8a2da000497c32f,**********************************************************************************************************************************************************************************************************,22.0,2.0,2016-12-15 06:34:22,18_117,18
30231,251,574c5ade56b6300003009965,5851be0ac8a2da000497c312,*****************************************************************************************************************************************************************************************************************************************************,9.0,3.0,2016-12-14 21:40:36,18_251,18
30232,58,574c5ade56b6300003009965,58512cfcb248430004538f2c,****************************************************************************************************************************,6.0,1.0,2016-12-14 11:28:04,18_58,18
30233,122,574c5ade56b6300003009965,585115acb248430004538f1c,*************************************************************************************************************,26.0,1.0,2016-12-14 09:47:32,18_122,18
30234,130,574c5ade56b6300003009965,585115ecb248430004538f1d,******************************************************************************************************************************************************************************************************************************************,4.0,3.0,2016-12-14 09:47:25,18_130,18
30238,117,574c5ade56b6300003009965,5850d0a0b248430004538eee,**********************************************************************,8.0,1.0,2016-12-14 04:54:22,18_117,18
30240,58,574c5ade56b6300003009965,58500dcc0b45f50004cb1c4f,**************************************************************************************************************,2.0,1.0,2016-12-13 15:01:35,18_58,18
30244,19,574c5ade56b6300003009965,584fc8930b45f50004cb1c16,******************************************,7.0,0.0,2016-12-13 10:04:16,18_19,18
30247,117,574c5ade56b6300003009965,584fa3f70b45f50004cb1bfb,***************************************************,12.0,0.0,2016-12-13 07:31:47,18_117,18
30248,278,574c5ade56b6300003009965,584eec0ff6fc9f0004f2b955,***************************************************,2.0,2.0,2016-12-12 18:26:52,18_278,18
30249,58,574c5ade56b6300003009965,584e991cf6fc9f0004f2b8f2,********,1.0,1.0,2016-12-12 12:33:22,18_58,18
30250,130,574c5ade56b6300003009965,584d3677d7ebc500042cdae3,************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,20.0,2.0,2016-12-11 11:09:36,18_130,18
30252,278,574c5ade56b6300003009965,584a88df3c13f70004692ff2,******************************,1.0,6.0,2016-12-09 10:34:56,18_278,18
30254,342,574c5ade56b6300003009965,584a6cfd3c13f70004692fe1,************************************************************,10.0,3.0,2016-12-09 08:35:18,18_342,18
30255,251,574c5ade56b6300003009965,5849932bb184ed0004052c1c,*****************************************************************************,1.0,0.0,2016-12-08 17:05:46,18_251,18
30256,117,574c5ade56b6300003009965,5848032af77d9e00047003c4,**************************************************,9.0,0.0,2016-12-07 12:39:36,18_117,18
30260,278,574c5ade56b6300003009965,584560f6f1b75a000477c81f,**********************,1.0,0.0,2016-12-05 12:43:21,18_278,18
30261,39,574c5ade56b6300003009965,58453841f1b75a000477c7f0,**************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,5.0,13.0,2016-12-05 09:48:52,18_39,18
30262,58,574c5ade56b6300003009965,5845224ff1b75a000477c7d5,***************************,1.0,1.0,2016-12-05 08:15:46,18_58,18
30263,117,574c5ade56b6300003009965,5845207df1b75a000477c7d3,*****************************************************************,14.0,0.0,2016-12-05 08:08:00,18_117,18
30264,130,574c5ade56b6300003009965,584443fe97d305000430c355,********************************************************************************************************************************,3.0,1.0,2016-12-04 16:27:00,18_130,18
30265,19,574c5ade56b6300003009965,5842a60c4aa98d0004eb53f3,********************************************************************************************************************************************************************,17.0,0.0,2016-12-03 11:00:01,18_19,18
30266,277,574c5ade56b6300003009965,5841b7fa0176d500049f941b,***************************************************************************************************************************************************,7.0,1.0,2016-12-02 18:04:17,18_277,18
30268,278,574c5ade56b6300003009965,58414f380176d500049f93b6,***********************************************************************************************************************************************************************************************,7.0,1.0,2016-12-02 10:37:34,18_278,18
30269,130,574c5ade56b6300003009965,5841261e0176d500049f938c,***********************************************************************************************************************************************************************,5.0,1.0,2016-12-02 07:39:57,18_130,18
30272,316,574c5ade56b6300003009965,5840248f79244000040dd533,*********************************************************************************************,3.0,3.0,2016-12-01 13:23:21,18_316,18
30273,117,574c5ade56b6300003009965,583ff31679244000040dd50a,**********************************************************************************************************************************************,8.0,1.0,2016-12-01 09:38:05,18_117,18
30274,278,574c5ade56b6300003009965,583fd17f79244000040dd4d9,********************************************************,23.0,1.0,2016-12-01 07:29:12,18_278,18
30275,278,574c5ade56b6300003009965,583f097879244000040dd47c,*******************************************************************************************************,13.0,0.0,2016-11-30 17:15:47,18_278,18
30276,290,574c5ade56b6300003009965,583ef24479244000040dd470,************************************,3.0,0.0,2016-11-30 15:36:43,18_290,18
30278,117,574c5ade56b6300003009965,583ea2cf3fd34b0004f446d3,********************************************************************************************************,7.0,1.0,2016-11-30 09:58:04,18_117,18
30279,195,574c5ade56b6300003009965,583df7e03fd34b0004f44684,************************************************************************************************************************************************************************************************************************************************************************,11.0,0.0,2016-11-29 21:45:39,18_195,18
30281,117,574c5ade56b6300003009965,583dc41a7167c100045f74e0,*****************************************************************************************************************************************************,7.0,0.0,2016-11-29 18:07:08,18_117,18
30282,49,574c5ade56b6300003009965,583d89927167c100045f7464,***********************************************************************,13.0,1.0,2016-11-29 13:57:59,18_49,18
30283,278,574c5ade56b6300003009965,583d7a3b7167c100045f745b,*************************************,2.0,3.0,2016-11-29 12:52:48,18_278,18
30284,122,574c5ade56b6300003009965,583d61d37167c100045f7442,********************************************************************************************************************************************,3.0,1.0,2016-11-29 11:08:05,18_122,18
30286,130,574c5ade56b6300003009965,583cb82d7167c100045f73f5,*****************************************************************************************************************************************************************************************************************************,24.0,0.0,2016-11-28 23:04:11,18_130,18
30287,278,574c5ade56b6300003009965,583c5a090856c50004ae58c7,**********************************************************************************************************,5.0,1.0,2016-11-28 16:22:30,18_278,18
30289,117,574c5ade56b6300003009965,583bddec0856c50004ae5848,******************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,24.0,11.0,2016-11-28 07:32:21,18_117,18
30290,128,574c5ade56b6300003009965,58380f7f8e84e80004db6482,**********************************************************************************************************************************************************************,10.0,11.0,2016-11-25 10:15:14,18_128,18
30291,58,574c5ade56b6300003009965,583757ec1c225d0004f61460,***************************************************************************************************************,9.0,2.0,2016-11-24 21:11:46,18_58,18
30294,58,574c5ade56b6300003009965,5835cb2cb3391b000445cd1d,********************************************************************************************************************************************************,9.0,1.0,2016-11-23 16:58:58,18_58,18
30296,128,574c5ade56b6300003009965,58357abab3391b000445cce8,*******************************************************************************************************************************************,10.0,0.0,2016-11-23 11:14:56,18_128,18
30297,117,574c5ade56b6300003009965,58352e74b3391b000445ccb4,*********************************************************************************************************,5.0,2.0,2016-11-23 05:51:03,18_117,18
30298,58,574c5ade56b6300003009965,58345e057bfced000435e089,**********************************************************************************,3.0,0.0,2016-11-22 15:01:36,18_58,18
30299,278,574c5ade56b6300003009965,58344ca27bfced000435e07e,*********************************************************************************************************,7.0,0.0,2016-11-22 13:47:43,18_278,18
30300,122,574c5ade56b6300003009965,5834467d7bfced000435e079,***************************************************************,5.0,2.0,2016-11-22 13:21:08,18_122,18
30301,290,574c5ade56b6300003009965,583374717bfced000435e026,**************,0.0,1.0,2016-11-21 22:25:43,18_290,18
30302,122,574c5ade56b6300003009965,5832fe09eafa8e0004becaae,******************************************************************************************************************************************************************************************************,14.0,4.0,2016-11-21 13:31:06,18_122,18
30304,3,574c5ade56b6300003009965,5832b58feafa8e0004beca55,*****************************************************************************************************************************************************************,5.0,1.0,2016-11-21 08:50:08,18_3,18
30305,39,574c5ade56b6300003009965,5832b2b1eafa8e0004beca52,********************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,4.0,1.0,2016-11-21 08:37:12,18_39,18
30306,117,574c5ade56b6300003009965,583176f52467a500042925b4,********************************************************************************************************************************************************************************,8.0,2.0,2016-11-20 10:10:31,18_117,18
30307,360,574c5ade56b6300003009965,583012d1c79a6b000474fe31,************************************************************************************************************************************************************************************************************************************************,7.0,3.0,2016-11-19 08:47:27,18_360,18
30308,58,574c5ade56b6300003009965,582f17f1c7ed0b00046e0d14,*********************,1.0,1.0,2016-11-18 15:01:58,18_58,18
30310,58,574c5ade56b6300003009965,582e1926711de1000488b291,*********************************************************************************************************,4.0,1.0,2016-11-17 20:53:18,18_58,18
30311,49,574c5ade56b6300003009965,582d7916711de1000488b1f2,*****************************************************************************************************************,8.0,1.0,2016-11-17 09:30:41,18_49,18
30312,117,574c5ade56b6300003009965,582d66bc711de1000488b1e6,*****************************************************************************************************************************************************************************************,11.0,0.0,2016-11-17 08:12:57,18_117,18
30313,130,574c5ade56b6300003009965,582c8926e9b94200045ad70d,**************************,2.0,1.0,2016-11-16 16:27:20,18_130,18
30315,201,574c5ade56b6300003009965,582c07a4e9b94200045ad6ae,********************************************************************************************************************************************************************,6.0,1.0,2016-11-16 07:12:49,18_201,18
30317,58,574c5ade56b6300003009965,582b327b6142d1000492fded,***********************************************************************************************************************************************,15.0,1.0,2016-11-15 16:04:13,18_58,18
30320,117,574c5ade56b6300003009965,582ac809e2389800044b0061,***********************,6.0,0.0,2016-11-15 08:31:55,18_117,18
30326,277,574c5ade56b6300003009965,5829f9f67665da000485f0eb,*****************************************************,4.0,0.0,2016-11-14 17:52:34,18_277,18
30327,278,574c5ade56b6300003009965,5829e4007665da000485f0d5,*********************************************************************************,2.0,0.0,2016-11-14 16:18:35,18_278,18
30329,117,574c5ade56b6300003009965,58286ed3f05a8c0004f38c84,************************,8.0,0.0,2016-11-13 13:46:43,18_117,18
30331,278,574c5ade56b6300003009965,5827226ee244ca0004983a48,***************************************************************************************************************************************************************,3.0,2.0,2016-11-12 14:07:06,18_278,18
30332,130,574c5ade56b6300003009965,5825dfb9c1a6e600049ba245,*************************************************************************************************************,11.0,2.0,2016-11-11 15:11:08,18_130,18
30333,58,574c5ade56b6300003009965,5825c6a2c1a6e600049ba230,******************,2.0,0.0,2016-11-11 13:24:25,18_58,18
30336,19,574c5ade56b6300003009965,5824a462936b910004b12fac,************************************************************************,18.0,1.0,2016-11-10 16:45:27,18_19,18
30341,58,574c5ade56b6300003009965,58240de7936b910004b12f52,*************,2.0,0.0,2016-11-10 06:04:08,18_58,18
30342,58,574c5ade56b6300003009965,58240de7936b910004b12f51,****************************,2.0,1.0,2016-11-10 06:03:41,18_58,18
30343,251,574c5ade56b6300003009965,58239b31936b910004b12f3d,********************************************,2.0,0.0,2016-11-09 21:54:02,18_251,18
30344,117,574c5ade56b6300003009965,582337ba0946550004f5ff73,**************************************************************************************************************************************************************************************************************************,17.0,4.0,2016-11-09 14:49:29,18_117,18
30347,278,574c5ade56b6300003009965,582205127f652700041da28f,************************************************,2.0,0.0,2016-11-08 17:01:51,18_278,18
30352,39,574c5ade56b6300003009965,5820c604d6cf9b0003df5e12,***************************************************************************************,15.0,1.0,2016-11-07 18:24:28,18_39,18
30353,290,574c5ade56b6300003009965,5820b619d6cf9b0003df5e01,******************************************************************************************************************************************************,6.0,1.0,2016-11-07 17:11:19,18_290,18
30354,278,574c5ade56b6300003009965,5820b21ad6cf9b0003df5dff,*************************************************************************,5.0,0.0,2016-11-07 16:51:18,18_278,18
30355,58,574c5ade56b6300003009965,582091ced6cf9b0003df5de3,*********************,0.0,1.0,2016-11-07 14:37:51,18_58,18
30358,201,574c5ade56b6300003009965,5820558fd6cf9b0003df5d7f,*********,1.0,2.0,2016-11-07 10:20:22,18_201,18
30359,278,574c5ade56b6300003009965,58204318d6cf9b0003df5d66,************************************************************************************************************************************,7.0,1.0,2016-11-07 08:59:50,18_278,18
